host,ip,port,protocol,title,domain,country,city,link,as_organization
https://217.100.218.146,217.100.218.146,443,https,Juniper Web Device Manager,,NL,Blaricum,https://217.100.218.146,Vodafone Libertel B.V.
https://125.133.175.193,125.133.175.193,443,https,Juniper Web Device Manager,,KR,Seo-gu,https://125.133.175.193,Korea Telecom
https://128.75.228.131,128.75.228.131,443,https,Juniper Web Device Manager,,RU,Giaginskaya,https://128.75.228.131,PVimpelCom
https://123.25.238.101,123.25.238.101,443,https,Juniper Web Device Manager,,VN,My Tho,https://123.25.238.101,VNPT Corp
https://138.121.200.26,138.121.200.26,443,https,Juniper Web Device Manager,,CO,,https://138.121.200.26,DIMENOC
https://138.207.169.146,138.207.169.146,443,https,Juniper Web Device Manager,,US,Altoona,https://138.207.169.146,ATLANTICBB-JOHNSTOWN
https://64.65.56.60,64.65.56.60,443,https,Juniper Web Device Manager,,US,Miami,https://64.65.56.60,
https://92.69.102.185,92.69.102.185,443,https,Juniper Web Device Manager,,NL,,https://92.69.102.185,KPN B.V.
https://213.208.193.214,213.208.193.214,443,https,Juniper Web Device Manager,,NL,Amsterdam,https://213.208.193.214,COLT Technology Services Group Limited
https://ftip006846626.acc2.colindale.21cn-nte.bt.net,62.7.49.193,443,https,Juniper Web Device Manager,bt.net,GB,Bracknell,https://ftip006846626.acc2.colindale.21cn-nte.bt.net,British Telecommunications PLC
ftip006846626.acc2.colindale.21cn-nte.bt.net,62.7.49.193,80,http,Juniper Web Device Manager,bt.net,GB,Bracknell,http://ftip006846626.acc2.colindale.21cn-nte.bt.net,British Telecommunications PLC
https://137.26.194.218,137.26.194.218,443,https,Juniper Web Device Manager,,US,Stevens Point,https://137.26.194.218,CHARTER-20115
https://161.156.70.11:8443,161.156.70.11,8443,https,Juniper Web Device Manager,,US,,https://161.156.70.11:8443,SOFTLAYER
https://80.154.199.18,80.154.199.18,443,https,Juniper Web Device Manager,,DE,Duisburg,https://80.154.199.18,Deutsche Telekom AG
https://ftp.detrac.be:4433,91.183.165.18,4433,https,Juniper Web Device Manager,detrac.be,BE,Brussels,https://ftp.detrac.be:4433,Proximus NV
https://secure.detrac.be:4433,91.183.165.20,4433,https,Juniper Web Device Manager,detrac.be,BE,Brussels,https://secure.detrac.be:4433,Proximus NV
https://mail2.detrac.be:4433,91.183.165.18,4433,https,Juniper Web Device Manager,detrac.be,BE,Brussels,https://mail2.detrac.be:4433,Proximus NV
https://96.75.206.89:9147,96.75.206.89,9147,https,Juniper Web Device Manager,,US,Charlottesville,https://96.75.206.89:9147,COMCAST-7922
https://61.74.224.67,61.74.224.67,443,https,Juniper Web Device Manager,,KR,Songpa-gu,https://61.74.224.67,Korea Telecom
https://75.51.216.237,75.51.216.237,443,https,Juniper Web Device Manager,,US,Midlothian,https://75.51.216.237,ATT-INTERNET4
172.174.176.253,172.174.176.253,80,http,Juniper Web Device Manager,,US,Tappahannock,http://172.174.176.253,MICROSOFT-CORP-MSN-AS-BLOCK
https://173.35.152.141,173.35.152.141,443,https,Juniper Web Device Manager,,CA,Ottawa,https://173.35.152.141,ROGERS-COMMUNICATIONS
https://173.205.234.146,173.205.234.146,443,https,Juniper Web Device Manager,,US,Hudson,https://173.205.234.146,MHCV-AS1
https://173.205.235.9,173.205.235.9,443,https,Juniper Web Device Manager,,US,Hudson,https://173.205.235.9,MHCV-AS1
https://173.205.234.19,173.205.234.19,443,https,Juniper Web Device Manager,,US,Hudson,https://173.205.234.19,MHCV-AS1
https://35.157.119.6,35.157.119.6,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://35.157.119.6,AMAZON-02
https://93.104.205.133,93.104.205.133,443,https,Juniper Web Device Manager,,DE,Munich,https://93.104.205.133,M-net Telekommunikations GmbH
https://charon-alr.blaircompanies.com,206.107.156.220,443,https,Juniper Web Device Manager,blaircompanies.com,US,Pittsburgh,https://charon-alr.blaircompanies.com,DQECOM
https://206.107.156.220,206.107.156.220,443,https,Juniper Web Device Manager,,US,Pittsburgh,https://206.107.156.220,DQECOM
https://73.96.163.189,73.96.163.189,443,https,Juniper Web Device Manager,,US,Vancouver,https://73.96.163.189,COMCAST-7922
https://216.106.20.15,216.106.20.15,443,https,Juniper Web Device Manager,,US,Ashland,https://216.106.20.15,SOCKET
https://1.36.117.67,1.36.117.67,443,https,Juniper Web Device Manager,,CN,Central,https://1.36.117.67,HKT Limited
https://87.62.81.227,87.62.81.227,443,https,Juniper Web Device Manager,,DK,Lillerod,https://87.62.81.227,TDC Holding A/S
https://70.120.119.10,70.120.119.10,443,https,Juniper Web Device Manager,,US,Coppell,https://70.120.119.10,TWC-11427-TEXAS
https://4.193.166.102,4.193.166.102,443,https,Juniper Web Device Manager,,SG,,https://4.193.166.102,MICROSOFT-CORP-MSN-AS-BLOCK
https://173.10.144.121,173.10.144.121,443,https,Juniper Web Device Manager,,US,Ellicott City,https://173.10.144.121,COMCAST-7922
https://216.168.116.74,216.168.116.74,443,https,Juniper Web Device Manager,,CA,Millbrook,https://216.168.116.74,NEXICOM
https://175.183.35.29,175.183.35.29,443,https,Juniper Web Device Manager,,CN,,https://175.183.35.29,Taiwan Infrastructure Network Technologie
https://209.183.151.238,209.183.151.238,443,https,Juniper Web Device Manager,,CA,Simcoe,https://209.183.151.238,EXECULINK
https://14.227.203.61,14.227.203.61,443,https,Juniper Web Device Manager,,VN,Tiền Giang,https://14.227.203.61,VNPT Corp
https://187.95.16.15,187.95.16.15,443,https,Juniper Web Device Manager,,BR,Jacareí,https://187.95.16.15,Netjacarei Telecon Ltda
https://52.59.196.172,52.59.196.172,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://52.59.196.172,AMAZON-02
https://169.255.160.92,169.255.160.92,443,https,Juniper Web Device Manager,,MU,,https://169.255.160.92,Kaldera
https://18.153.95.223,18.153.95.223,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://18.153.95.223,AMAZON-02
https://125.131.176.5,125.131.176.5,443,https,Juniper Web Device Manager,,KR,Seocho-gu,https://125.131.176.5,Korea Telecom
https://mail.looksmartalterations.asia,14.200.74.238,443,https,Juniper Web Device Manager,looksmartalterations.asia,AU,Sydney,https://mail.looksmartalterations.asia,TPG Telecom Limited
173.35.152.141,173.35.152.141,80,http,Juniper Web Device Manager,,CA,Ottawa,http://173.35.152.141,ROGERS-COMMUNICATIONS
18.224.117.153,18.224.117.153,80,http,Juniper Web Device Manager,,US,Columbus,http://18.224.117.153,AMAZON-02
https://157.125.139.107,157.125.139.107,443,https,Juniper Web Device Manager,,GB,,https://157.125.139.107,Gamma Telecom Holdings Ltd
https://193.174.29.129,193.174.29.129,443,https,Juniper Web Device Manager,,DE,Kassel,https://193.174.29.129,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
https://91.154.191.140,91.154.191.140,443,https,Juniper Web Device Manager,,FI,Jyväskylä,https://91.154.191.140,Elisa Oyj
https://61.223.96.133,61.223.96.133,443,https,Juniper Web Device Manager,,CN,Chang-hua,https://61.223.96.133,Data Communication Business Group
https://78.98.222.103,78.98.222.103,443,https,Juniper Web Device Manager,,SK,Senica,https://78.98.222.103,"Slovak Telekom, a.s."
https://212.37.52.146,212.37.52.146,443,https,Juniper Web Device Manager,,DE,Kamen,https://212.37.52.146,HeLi NET Telekommunikation GmbH & Co.
https://88.208.187.113,88.208.187.113,443,https,Juniper Web Device Manager,,DE,Langenberg,https://88.208.187.113,HeLi NET Telekommunikation GmbH & Co.
https://3.12.136.57,3.12.136.57,443,https,Juniper Web Device Manager,,US,Columbus,https://3.12.136.57,AMAZON-02
https://18.197.174.211,18.197.174.211,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://18.197.174.211,AMAZON-02
https://3.22.41.17,3.22.41.17,443,https,Juniper Web Device Manager,,US,Columbus,https://3.22.41.17,AMAZON-02
https://18.119.105.140,18.119.105.140,443,https,Juniper Web Device Manager,,US,Columbus,https://18.119.105.140,AMAZON-02
https://18.224.64.182,18.224.64.182,443,https,Juniper Web Device Manager,,US,Columbus,https://18.224.64.182,AMAZON-02
4.227.247.131,4.227.247.131,80,http,Juniper Web Device Manager,,US,Tappahannock,http://4.227.247.131,MICROSOFT-CORP-MSN-AS-BLOCK
https://202.130.198.24,202.130.198.24,443,https,Juniper Web Device Manager,,AU,Sydney,https://202.130.198.24,Superloop
221.128.101.38,221.128.101.38,80,http,Juniper Web Device Manager,,TH,Bangkok,http://221.128.101.38,Pacific Internet Pte Ltd
203.129.219.114,203.129.219.114,80,http,Juniper Web Device Manager,,IN,Ranchi,http://203.129.219.114,Software Technology Parks of India - Bangalore
https://203.196.41.152,203.196.41.152,443,https,Juniper Web Device Manager,,AU,Sydney,https://203.196.41.152,Symbio Networks
https://213.124.53.82:1024,213.124.53.82,1024,https,Juniper Web Device Manager,,NL,Scherpenzeel,https://213.124.53.82:1024,Vodafone Libertel B.V.
45.228.232.217,45.228.232.217,80,http,Juniper Web Device Manager,,GT,Guatemala City,http://45.228.232.217,INVERSIONES GRAJEDA ANDRADE S.A
https://211.23.162.204,211.23.162.204,443,https,Juniper Web Device Manager,,CN,New Taipei,https://211.23.162.204,Data Communication Business Group
https://169.46.41.133:8443,169.46.41.133,8443,https,Juniper Web Device Manager,,US,Irving,https://169.46.41.133:8443,SOFTLAYER
https://216.130.17.212,216.130.17.212,443,https,Juniper Web Device Manager,,US,Cleveland,https://216.130.17.212,AS17054
20.125.75.242,20.125.75.242,80,http,Juniper Web Device Manager,,US,Phoenix,http://20.125.75.242,MICROSOFT-CORP-MSN-AS-BLOCK
https://34.83.241.15,34.83.241.15,443,https,Juniper Web Device Manager,,US,The Dalles,https://34.83.241.15,GOOGLE-CLOUD-PLATFORM
https://18.220.153.210,18.220.153.210,443,https,Juniper Web Device Manager,,US,Columbus,https://18.220.153.210,AMAZON-02
https://81.148.39.152,81.148.39.152,443,https,Juniper Web Device Manager,,GB,,https://81.148.39.152,British Telecommunications PLC
https://52.28.88.49,52.28.88.49,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://52.28.88.49,AMAZON-02
https://13.229.222.80,13.229.222.80,443,https,Juniper Web Device Manager,,SG,,https://13.229.222.80,AMAZON-02
https://3.145.125.103,3.145.125.103,443,https,Juniper Web Device Manager,,US,Columbus,https://3.145.125.103,AMAZON-02
https://18.117.233.249,18.117.233.249,443,https,Juniper Web Device Manager,,US,Columbus,https://18.117.233.249,AMAZON-02
https://18.191.144.38,18.191.144.38,443,https,Juniper Web Device Manager,,US,Columbus,https://18.191.144.38,AMAZON-02
https://54.169.158.245,54.169.158.245,443,https,Juniper Web Device Manager,,SG,,https://54.169.158.245,AMAZON-02
https://18.156.84.240,18.156.84.240,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://18.156.84.240,AMAZON-02
https://3.142.251.239,3.142.251.239,443,https,Juniper Web Device Manager,,US,Columbus,https://3.142.251.239,AMAZON-02
https://165.192.84.181:8443,165.192.84.181,8443,https,Juniper Web Device Manager,,US,,https://165.192.84.181:8443,SOFTLAYER
https://18.119.167.255,18.119.167.255,443,https,Juniper Web Device Manager,,US,Columbus,https://18.119.167.255,AMAZON-02
https://3.138.126.17,3.138.126.17,443,https,Juniper Web Device Manager,,US,Columbus,https://3.138.126.17,AMAZON-02
https://3.72.3.83,3.72.3.83,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://3.72.3.83,AMAZON-02
https://34.168.135.230,34.168.135.230,443,https,Juniper Web Device Manager,,US,The Dalles,https://34.168.135.230,GOOGLE-CLOUD-PLATFORM
https://3.135.217.88,3.135.217.88,443,https,Juniper Web Device Manager,,US,Columbus,https://3.135.217.88,AMAZON-02
https://18.185.184.252,18.185.184.252,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://18.185.184.252,AMAZON-02
https://3.16.83.111,3.16.83.111,443,https,Juniper Web Device Manager,,US,Columbus,https://3.16.83.111,AMAZON-02
https://3.133.142.140,3.133.142.140,443,https,Juniper Web Device Manager,,US,Columbus,https://3.133.142.140,AMAZON-02
https://18.118.152.52,18.118.152.52,443,https,Juniper Web Device Manager,,US,Columbus,https://18.118.152.52,AMAZON-02
https://4.26.7.58,4.26.7.58,443,https,Juniper Web Device Manager,,US,Bowie,https://4.26.7.58,LEVEL3
https://18.116.27.149,18.116.27.149,443,https,Juniper Web Device Manager,,US,Columbus,https://18.116.27.149,AMAZON-02
https://13.58.137.141,13.58.137.141,443,https,Juniper Web Device Manager,,US,Columbus,https://13.58.137.141,AMAZON-02
https://3.72.87.193,3.72.87.193,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://3.72.87.193,AMAZON-02
https://35.156.227.178,35.156.227.178,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://35.156.227.178,AMAZON-02
https://13.59.211.89,13.59.211.89,443,https,Juniper Web Device Manager,,US,Columbus,https://13.59.211.89,AMAZON-02
https://69.21.115.227,69.21.115.227,443,https,Juniper Web Device Manager,,US,Indianapolis,https://69.21.115.227,TDS-AS
https://20.33.20.2,20.33.20.2,443,https,Juniper Web Device Manager,,US,,https://20.33.20.2,MICROSOFT-CORP-MSN-AS-BLOCK
https://203.156.108.19,203.156.108.19,443,https,Juniper Web Device Manager,,TH,,https://203.156.108.19,JasTel Network
https://61.223.87.197,61.223.87.197,443,https,Juniper Web Device Manager,,CN,Chang-hua,https://61.223.87.197,Data Communication Business Group
https://18.224.62.214,18.224.62.214,443,https,Juniper Web Device Manager,,US,Columbus,https://18.224.62.214,AMAZON-02
https://3.15.146.144,3.15.146.144,443,https,Juniper Web Device Manager,,US,Columbus,https://3.15.146.144,AMAZON-02
https://3.128.198.19,3.128.198.19,443,https,Juniper Web Device Manager,,US,Columbus,https://3.128.198.19,AMAZON-02
https://18.118.122.50,18.118.122.50,443,https,Juniper Web Device Manager,,US,Columbus,https://18.118.122.50,AMAZON-02
https://3.15.141.30,3.15.141.30,443,https,Juniper Web Device Manager,,US,Columbus,https://3.15.141.30,AMAZON-02
https://18.216.219.153,18.216.219.153,443,https,Juniper Web Device Manager,,US,Columbus,https://18.216.219.153,AMAZON-02
https://18.225.195.210,18.225.195.210,443,https,Juniper Web Device Manager,,US,Columbus,https://18.225.195.210,AMAZON-02
https://18.119.141.102,18.119.141.102,443,https,Juniper Web Device Manager,,US,Columbus,https://18.119.141.102,AMAZON-02
https://34.235.78.98:4444,34.235.78.98,4444,https,Juniper Web Device Manager,,US,Ashburn,https://34.235.78.98:4444,AMAZON-AES
https://128.168.107.181:8443,128.168.107.181,8443,https,Juniper Web Device Manager,,US,,https://128.168.107.181:8443,SOFTLAYER
https://192.144.35.112,192.144.35.112,443,https,Juniper Web Device Manager,,US,,https://192.144.35.112,Adacta d.o.o.
https://52.14.19.247,52.14.19.247,443,https,Juniper Web Device Manager,,US,Columbus,https://52.14.19.247,AMAZON-02
https://103.72.179.21,103.72.179.21,443,https,Juniper Web Device Manager,,IN,Trivandrum,https://103.72.179.21,Kings Broadband Pvt Ltd
https://52.14.220.207,52.14.220.207,443,https,Juniper Web Device Manager,,US,Columbus,https://52.14.220.207,AMAZON-02
https://18.189.182.171,18.189.182.171,443,https,Juniper Web Device Manager,,US,Columbus,https://18.189.182.171,AMAZON-02
https://18.118.30.215,18.118.30.215,443,https,Juniper Web Device Manager,,US,Columbus,https://18.118.30.215,AMAZON-02
https://18.213.137.130:4444,18.213.137.130,4444,https,Juniper Web Device Manager,,US,Ashburn,https://18.213.137.130:4444,AMAZON-AES
https://69.21.115.229,69.21.115.229,443,https,Juniper Web Device Manager,,US,Indianapolis,https://69.21.115.229,TDS-AS
https://222.255.79.58,222.255.79.58,443,https,Juniper Web Device Manager,,VN,Dien Bien Phu,https://222.255.79.58,VNPT Corp
222.255.79.58,222.255.79.58,80,http,Juniper Web Device Manager,,VN,Dien Bien Phu,http://222.255.79.58,VNPT Corp
https://103.243.47.2,103.243.47.2,443,https,Juniper Web Device Manager,,IN,Kochi,https://103.243.47.2,Kings Broadband Pvt Ltd
https://3.125.6.76,3.125.6.76,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://3.125.6.76,AMAZON-02
https://213.34.30.126:10443,213.34.30.126,10443,https,Juniper Web Device Manager,,NL,The Hague,https://213.34.30.126:10443,Vodafone Libertel B.V.
https://18.195.49.92,18.195.49.92,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://18.195.49.92,AMAZON-02
https://18.188.133.213,18.188.133.213,443,https,Juniper Web Device Manager,,US,Columbus,https://18.188.133.213,AMAZON-02
https://213.34.30.122:10443,213.34.30.122,10443,https,Juniper Web Device Manager,,NL,The Hague,https://213.34.30.122:10443,Vodafone Libertel B.V.
https://netops-vsrx.expedient.com,216.130.17.212,443,https,Juniper Web Device Manager,expedient.com,US,Cleveland,https://netops-vsrx.expedient.com,AS17054
https://18.159.207.7,18.159.207.7,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://18.159.207.7,AMAZON-02
https://3.145.154.39,3.145.154.39,443,https,Juniper Web Device Manager,,US,Columbus,https://3.145.154.39,AMAZON-02
https://3.139.88.88,3.139.88.88,443,https,Juniper Web Device Manager,,US,Columbus,https://3.139.88.88,AMAZON-02
https://169.62.139.19:8443,169.62.139.19,8443,https,Juniper Web Device Manager,,,,https://169.62.139.19:8443,SOFTLAYER
https://163.107.65.179:8443,163.107.65.179,8443,https,Juniper Web Device Manager,,US,,https://163.107.65.179:8443,SOFTLAYER
https://3.14.144.95,3.14.144.95,443,https,Juniper Web Device Manager,,US,Columbus,https://3.14.144.95,AMAZON-02
https://173.233.75.22,173.233.75.22,443,https,Juniper Web Device Manager,,US,Latham,https://173.233.75.22,TURNKEY-INTERNET
https://3.136.17.241,3.136.17.241,443,https,Juniper Web Device Manager,,US,Columbus,https://3.136.17.241,AMAZON-02
https://61.223.87.148,61.223.87.148,443,https,Juniper Web Device Manager,,CN,Chang-hua,https://61.223.87.148,Data Communication Business Group
https://113.184.131.225,113.184.131.225,443,https,Juniper Web Device Manager,,VN,Ho Chi Minh City,https://113.184.131.225,VNPT Corp
https://3.70.156.53,3.70.156.53,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://3.70.156.53,AMAZON-02
https://97.70.142.78,97.70.142.78,443,https,Juniper Web Device Manager,,US,Novi,https://97.70.142.78,BHN-33363
https://97.119.236.132,97.119.236.132,443,https,Juniper Web Device Manager,,US,Omaha,https://97.119.236.132,CENTURYLINK-US-LEGACY-QWEST
https://95.102.248.90,95.102.248.90,443,https,Juniper Web Device Manager,,SK,Bratislava,https://95.102.248.90,"Slovak Telekom, a.s."
https://1.158.5.49,1.158.5.49,443,https,Juniper Web Device Manager,,AU,Sydney,https://1.158.5.49,Telstra Corporation Ltd
https://18.222.156.190,18.222.156.190,443,https,Juniper Web Device Manager,,US,Columbus,https://18.222.156.190,AMAZON-02
https://3.139.238.212,3.139.238.212,443,https,Juniper Web Device Manager,,US,Columbus,https://3.139.238.212,AMAZON-02
https://18.217.96.131,18.217.96.131,443,https,Juniper Web Device Manager,,US,Columbus,https://18.217.96.131,AMAZON-02
https://13.58.14.243,13.58.14.243,443,https,Juniper Web Device Manager,,US,Columbus,https://13.58.14.243,AMAZON-02
49.248.95.58,49.248.95.58,80,http,Juniper Web Device Manager,,IN,Mumbai,http://49.248.95.58,Tata Teleservices Maharashtra Ltd
103.183.25.114,103.183.25.114,80,http,Juniper Web Device Manager,,IN,,http://103.183.25.114,Syscon Infoway Pvt. Ltd.
https://18.218.183.207,18.218.183.207,443,https,Juniper Web Device Manager,,US,Columbus,https://18.218.183.207,AMAZON-02
https://18.188.242.157,18.188.242.157,443,https,Juniper Web Device Manager,,US,Columbus,https://18.188.242.157,AMAZON-02
https://52.14.178.230,52.14.178.230,443,https,Juniper Web Device Manager,,US,Columbus,https://52.14.178.230,AMAZON-02
https://54.80.165.104,54.80.165.104,443,https,Juniper Web Device Manager,,US,Ashburn,https://54.80.165.104,AMAZON-AES
https://190.131.205.50,190.131.205.50,443,https,Juniper Web Device Manager,,CO,Medellín,https://190.131.205.50,COLUMBUS NETWORKS COLOMBIA
https://18.221.105.55,18.221.105.55,443,https,Juniper Web Device Manager,,US,Columbus,https://18.221.105.55,AMAZON-02
https://163.109.68.249:8443,163.109.68.249,8443,https,Juniper Web Device Manager,,US,,https://163.109.68.249:8443,SOFTLAYER
https://89.197.105.218,89.197.105.218,443,https,Juniper Web Device Manager,,GB,Brent,https://89.197.105.218,Virtual1 Limited
https://113.182.58.122,113.182.58.122,443,https,Juniper Web Device Manager,,VN,Ho Chi Minh City,https://113.182.58.122,VNPT Corp
https://3.145.40.183,3.145.40.183,443,https,Juniper Web Device Manager,,US,Columbus,https://3.145.40.183,AMAZON-02
https://14.234.150.72,14.234.150.72,443,https,Juniper Web Device Manager,,VN,Cao Lanh,https://14.234.150.72,VNPT Corp
https://18.223.87.227,18.223.87.227,443,https,Juniper Web Device Manager,,US,Columbus,https://18.223.87.227,AMAZON-02
https://14.170.8.253,14.170.8.253,443,https,Juniper Web Device Manager,,VN,Hanoi,https://14.170.8.253,VNPT Corp
212.56.148.156,212.56.148.156,80,http,Juniper Web Device Manager,,MT,Birkirkara,http://212.56.148.156,Melita Limited
https://18.189.171.27,18.189.171.27,443,https,Juniper Web Device Manager,,US,Columbus,https://18.189.171.27,AMAZON-02
https://50.218.147.94,50.218.147.94,443,https,Juniper Web Device Manager,,US,,https://50.218.147.94,COMCAST-7922
https://63.44.61.163,63.44.61.163,443,https,Juniper Web Device Manager,,US,Plymouth Meeting,https://63.44.61.163,CELLCO-PART
https://68.74.115.50,68.74.115.50,443,https,Juniper Web Device Manager,,US,Oakland,https://68.74.115.50,ATT-INTERNET4
https://3.16.139.218,3.16.139.218,443,https,Juniper Web Device Manager,,US,Columbus,https://3.16.139.218,AMAZON-02
https://35.233.185.12,35.233.185.12,443,https,Juniper Web Device Manager,,US,The Dalles,https://35.233.185.12,GOOGLE-CLOUD-PLATFORM
https://1.158.80.73,1.158.80.73,443,https,Juniper Web Device Manager,,AU,Sydney,https://1.158.80.73,Telstra Corporation Ltd
https://13.210.28.243,13.210.28.243,443,https,Juniper Web Device Manager,,AU,Sydney,https://13.210.28.243,AMAZON-02
https://13.59.161.63,13.59.161.63,443,https,Juniper Web Device Manager,,US,Columbus,https://13.59.161.63,AMAZON-02
https://91.154.185.61,91.154.185.61,443,https,Juniper Web Device Manager,,FI,Jyväskylä,https://91.154.185.61,Elisa Oyj
https://212.83.254.140,212.83.254.140,443,https,Juniper Web Device Manager,,NL,'s-Hertogenbosch,https://212.83.254.140,ML Consultancy
https://91.155.86.29,91.155.86.29,443,https,Juniper Web Device Manager,,FI,Lempäälä,https://91.155.86.29,Elisa Oyj
https://61.223.106.209,61.223.106.209,443,https,Juniper Web Device Manager,,CN,Chang-hua,https://61.223.106.209,Data Communication Business Group
https://68.7.171.195,68.7.171.195,443,https,Juniper Web Device Manager,,US,National City,https://68.7.171.195,ASN-CXA-ALL-CCI-22773-RDC
https://3.137.182.197,3.137.182.197,443,https,Juniper Web Device Manager,,US,Columbus,https://3.137.182.197,AMAZON-02
5.181.59.186,5.181.59.186,80,http,Juniper Web Device Manager,,GB,Melrose,http://5.181.59.186,BorderLink Broadband Limited
https://13.121.67.197:8443,13.121.67.197,8443,https,Juniper Web Device Manager,,,,https://13.121.67.197:8443,SOFTLAYER
157.96.156.254,157.96.156.254,80,http,Juniper Web Device Manager,,US,,http://157.96.156.254,GRANITE
https://169.53.184.190:8443,169.53.184.190,8443,https,Juniper Web Device Manager,,,,https://169.53.184.190:8443,SOFTLAYER
https://163.109.68.252:8443,163.109.68.252,8443,https,Juniper Web Device Manager,,US,,https://163.109.68.252:8443,SOFTLAYER
https://109.90.90.58,109.90.90.58,443,https,Juniper Web Device Manager,,DE,Essen,https://109.90.90.58,Vodafone GmbH
https://82.135.33.114,82.135.33.114,443,https,Juniper Web Device Manager,,DE,Munich,https://82.135.33.114,M-net Telekommunikations GmbH
https://184.187.14.131,184.187.14.131,443,https,Juniper Web Device Manager,,US,Omaha,https://184.187.14.131,ASN-CXA-ALL-CCI-22773-RDC
185.236.176.60,185.236.176.60,80,http,Juniper Web Device Manager,,NL,,http://185.236.176.60,Garnier Projects BV
https://35.177.229.128,35.177.229.128,443,https,Juniper Web Device Manager,,GB,London,https://35.177.229.128,AMAZON-02
24.142.196.178,24.142.196.178,80,http,Juniper Web Device Manager,,US,Charlotte,http://24.142.196.178,TWC-11426-CAROLINAS
115.113.229.210,115.113.229.210,80,http,Juniper Web Device Manager,,IN,,http://115.113.229.210,TATA Communications formerly VSNL is Leading ISP
182.93.75.123,182.93.75.123,80,http,Juniper Web Device Manager,,NP,Kathmandu,http://182.93.75.123,"Subisu Cablenet Pvt Ltd, Baluwatar, Kathmandu, Nepal"
https://66.180.245.54:4443,66.180.245.54,4443,https,Juniper Web Device Manager,,US,Riverside,https://66.180.245.54:4443,US-TELEPACIFIC
https://130.198.71.212:8443,130.198.71.212,8443,https,Juniper Web Device Manager,,AU,,https://130.198.71.212:8443,SOFTLAYER
https://169.60.135.82:8443,169.60.135.82,8443,https,Juniper Web Device Manager,,US,,https://169.60.135.82:8443,SOFTLAYER
https://169.54.242.59:8443,169.54.242.59,8443,https,Juniper Web Device Manager,,,,https://169.54.242.59:8443,SOFTLAYER
https://169.60.90.153:8443,169.60.90.153,8443,https,Juniper Web Device Manager,,,,https://169.60.90.153:8443,SOFTLAYER
https://218.93.143.98:5443,218.93.143.98,5443,https,Juniper Web Device Manager,,CN,,https://218.93.143.98:5443,Chinanet
https://14.171.201.113,14.171.201.113,443,https,Juniper Web Device Manager,,VN,Bac Ninh,https://14.171.201.113,VNPT Corp
https://61.223.108.210,61.223.108.210,443,https,Juniper Web Device Manager,,CN,Chang-hua,https://61.223.108.210,Data Communication Business Group
https://58.164.4.90,58.164.4.90,443,https,Juniper Web Device Manager,,AU,Sydney,https://58.164.4.90,Telstra Corporation Ltd
https://97.119.225.127,97.119.225.127,443,https,Juniper Web Device Manager,,US,Omaha,https://97.119.225.127,CENTURYLINK-US-LEGACY-QWEST
https://68.7.144.10,68.7.144.10,443,https,Juniper Web Device Manager,,US,Chula Vista,https://68.7.144.10,ASN-CXA-ALL-CCI-22773-RDC
https://66.79.243.57,66.79.243.57,443,https,Juniper Web Device Manager,,CA,Keene,https://66.79.243.57,NEXICOM
https://213.224.12.156,213.224.12.156,443,https,Juniper Web Device Manager,,BE,Oud-Turnhout,https://213.224.12.156,Telenet BVBA
https://169.54.93.19:8443,169.54.93.19,8443,https,Juniper Web Device Manager,,CA,Montreal,https://169.54.93.19:8443,SOFTLAYER
https://169.46.19.236:8443,169.46.19.236,8443,https,Juniper Web Device Manager,,US,Irving,https://169.46.19.236:8443,SOFTLAYER
https://35.247.18.115,35.247.18.115,443,https,Juniper Web Device Manager,,US,The Dalles,https://35.247.18.115,GOOGLE-CLOUD-PLATFORM
https://34.85.142.78,34.85.142.78,443,https,Juniper Web Device Manager,,US,Washington,https://34.85.142.78,GOOGLE-CLOUD-PLATFORM
https://155.133.33.218,155.133.33.218,443,https,Juniper Web Device Manager,,PL,Poznan,https://155.133.33.218,NETRONIK sp. z o.o.
https://90.225.139.176,90.225.139.176,443,https,Juniper Web Device Manager,,SE,Kalmar,https://90.225.139.176,Telia Company AB
https://14.143.67.82,14.143.67.82,443,https,Juniper Web Device Manager,,IN,Delhi,https://14.143.67.82,TATA Communications formerly VSNL is Leading ISP
https://176.28.162.105,176.28.162.105,443,https,Juniper Web Device Manager,,JO,Amman,https://176.28.162.105,Linkdotnet-Jordan
https://91.185.183.211,91.185.183.211,443,https,Juniper Web Device Manager,,GB,Airdrie,https://91.185.183.211,Highland Network Ltd
